Code,Location,Year,"Avg. monthly wage, MX$","Total wages, MX$",Firms,Employment,Revealed comparative advantage,Distance,Opportunity gain
01,Aguascalientes,2004,,42864.171875,11,319.75,0.5891626477241516,0.7065533399581909,2.092075824737549
01,Aguascalientes,2005,,78392.75,11,569.52001953125,1.1067413091659546,0.7153277397155762,0
01,Aguascalientes,2006,,81792.046875,10,567.0800170898438,1.1229302883148193,0.7274850010871887,0
01,Aguascalientes,2007,,85198.453125,10,557,1.146348476409912,0.7153277397155762,0
01,Aguascalientes,2008,,95373.3125,10,570,1.1926590204238892,0.7823213338851929,0
01,Aguascalientes,2009,,104392.84375,10,630.0700073242188,1.4610322713851929,0.7637439966201782,0
01,Aguascalientes,2010,,124822.671875,12,708.1400146484375,1.6191327571868896,0.6788017749786377,0
01,Aguascalientes,2011,,120251.7265625,13,633.0899658203125,1.5000909566879272,0.7355420589447021,0
01,Aguascalientes,2012,,114063.875,12,585.8300170898438,1.3947426080703735,0.7355420589447021,0
01,Aguascalientes,2013,,113686.75,12,545.5800170898438,1.1732747554779053,0.6592309474945068,0
01,Aguascalientes,2014,,101881.296875,11,459.489990234375,1.031660556793213,0.7062468528747559,0
02,Baja California,2004,,10638.669921875,1,103.58000183105469,0.055387236177921295,0.8268160223960876,3.1111302375793457
02,Baja California,2005,,9353.4599609375,1,95.13999938964844,0.05299748480319977,0.887996256351471,3.192824363708496
02,Baja California,2006,,0,0,0,0,0.892779529094696,0
02,Baja California,2007,,0,0,0,0,0.887996256351471,0
02,Baja California,2008,,0,0,0,0,0.8474331498146057,0
02,Baja California,2009,,0,0,0,0,0.8267385959625244,0
02,Baja California,2010,,0,0,0,0,0.8291667699813843,0
02,Baja California,2011,,0,0,0,0,0.8339779376983643,0
02,Baja California,2012,,0,0,0,0,0.877220869064331,0
02,Baja California,2013,,0,0,0,0,0.9003867506980896,0
02,Baja California,2014,,0,0,0,0,0.9043797850608826,0
03,Baja California Sur,2004,,0,0,0,0,1,0
03,Baja California Sur,2005,,0,0,0,0,1,0
03,Baja California Sur,2006,,0,0,0,0,1,0
03,Baja California Sur,2007,,0,0,0,0,1,0
03,Baja California Sur,2008,,0,0,0,0,1,0
03,Baja California Sur,2009,,0,0,0,0,1,0
03,Baja California Sur,2010,,0,0,0,0,1,0
03,Baja California Sur,2011,,0,0,0,0,1,0
03,Baja California Sur,2012,,0,0,0,0,1,0
03,Baja California Sur,2013,,0,0,0,0,1,0
03,Baja California Sur,2014,,0,0,0,0,1,0
04,Campeche,2004,,0,0,0,0,0.778445303440094,0
04,Campeche,2005,,0,0,0,0,0.7850700616836548,0
04,Campeche,2006,,0,0,0,0,0.7942488789558411,0
04,Campeche,2007,,0,0,0,0,0.7850700616836548,0
04,Campeche,2008,,0,0,0,0,0.778445303440094,0
04,Campeche,2009,,0,0,0,0,0.8444384932518005,0
04,Campeche,2010,,0,0,0,0,0.8041746616363525,0
04,Campeche,2011,,0,0,0,0,0.8096896409988403,0
04,Campeche,2012,,0,0,0,0,0.8444384336471558,0
04,Campeche,2013,,0,0,0,0,0.8444384336471558,0
04,Campeche,2014,,0,0,0,0,0.8506742715835571,0
05,Coahuila,2004,,55185.33984375,6,384.4100036621094,0.24612072110176086,0.747272253036499,2.730543613433838
05,Coahuila,2005,,51983.42578125,7,340.1700134277344,0.23105663061141968,0.7548290491104126,2.6858937740325928
05,Coahuila,2006,,87123.5625,6,746.97998046875,0.5221172571182251,0.765299379825592,2.6006555557250977
05,Coahuila,2007,,69719.953125,6,511.84002685546875,0.37861722707748413,0.7256107330322266,2.6969799995422363
05,Coahuila,2008,,42597.5625,6,245.08999633789062,0.1874111443758011,0.747272253036499,2.9233896732330322
