Code,Industry,Parent,Year,"Avg. monthly wage, MX$","Total wages, MX$",Employment,Firms,Revealed comparative advantage,Complexity,Distance
3113,"Sugar, chocolate, candies and similar products manufacturing",Manufacturing & Construction,2014,,829860.875,3139.2099609375,57,0.7035029530525208,0.008277414366602898,0.3978567123413086
3114,"Fruits, vegetables and prepared meals preserving",Manufacturing & Construction,2014,,1160808.375,2761.0400390625,16,1.3005198240280151,-0.012381157837808132,0.6701853275299072
3115,Dairy products manufacturing,Manufacturing & Construction,2014,,3787955.5,8650.560546875,90,2.4067468643188477,-0.0004529844445642084,0.6038045883178711
3116,"Livestock, poultry and other edible animals slaughtering, packaging and processing",Manufacturing & Construction,2014,,1507121.125,4735,79,1.5096930265426636,-0.005161253269761801,0.48517102003097534
3117,Seafood preparation and packaging,Manufacturing & Construction,2014,,3749.830078125,4.230000019073486,2,0.015254024416208267,0.00044673163210973144,0.9185975790023804
3118,Bakery products and tortilla manufacturing,Manufacturing & Construction,2014,,5700199,16723.099609375,773,1.4934055805206299,-0.025611745193600655,0.6669188737869263
3119,Other food manufacturing,Manufacturing & Construction,2014,,4833693.5,13473.0498046875,379,1.6015313863754272,-0.01801580935716629,0.5565404891967773
3121,Beverage industry,Manufacturing & Construction,2014,,3592893.75,8823.7998046875,114,1.0916460752487183,-0.023170212283730507,0.6385459899902344
3122,Tobacco industry,Manufacturing & Construction,2014,,17712.5390625,29.81999969482422,2,0.09490186721086502,0.051165755838155746,0.7353177666664124
3131,"Textile fibers preparation and spinning, and thread and yarn manufacturing",Manufacturing & Construction,2014,,2086861.25,7372.08984375,59,2.930577039718628,0.06215141713619232,0.2126370072364807
3132,Fabrics manufacturing,Manufacturing & Construction,2014,,710780.3125,2826.64990234375,49,2.2788007259368896,0.07365646958351135,0.2598873972892761
3133,Textile products finishing and coated fabrics manufacturing,Manufacturing & Construction,2014,,651003.4375,2730.309814453125,61,2.5191893577575684,0.03394805267453194,0.24396783113479614
3141,"Rugs, linens and similar products confectioning",Manufacturing & Construction,2014,,492924.75,2356.75,35,3.8467326164245605,0.03699941188097,0.3971841335296631
3149,"Other textile products manufacturing, except apparel",Manufacturing & Construction,2014,,77860.4453125,568.7900390625,62,0.5503214597702026,0.05615298077464104,0.4217952489852905
3151,Knitted apparel manufacturing,Manufacturing & Construction,2014,,547612.125,2803.330078125,67,2.1039178371429443,0.026466084644198418,0.25199878215789795
3152,Cut and sew apparel manufacturing,Manufacturing & Construction,2014,,2033246.875,11807.6103515625,571,1.4297837018966675,0.011693739332258701,0.3449816107749939
3159,"Cut and sew apparel accessories and other apparel manufacturing, not elsewhere classified",Manufacturing & Construction,2014,,1123825.625,5645.76025390625,231,0.969635009765625,0.010066420771181583,0.2120611071586609
3161,Leather and fur tanning and finishing,Manufacturing & Construction,2014,,2426.25,24.959999084472656,4,0.03774867579340935,0.06193462386727333,0.4945889115333557
3162,Footwear manufacturing,Manufacturing & Construction,2014,,433735.65625,2240.360107421875,87,0.3556494116783142,0.03935748338699341,0.29389405250549316
3169,"Manufacturing of other leather, fur and allied materials products",Manufacturing & Construction,2014,,22752.759765625,119.32999420166016,13,0.7069153785705566,0.02764918841421604,0.41987067461013794
3211,Wood sawing and preservation,Manufacturing & Construction,2014,,31346.541015625,221.94000244140625,25,1.2544453144073486,-0.02454872615635395,0.7514479756355286
3212,Wood laminates and fiberboard manufacturing,Manufacturing & Construction,2014,,209391.203125,628.7900390625,10,2.7994418144226074,0.02233300171792507,0.42974960803985596
3219,Other wood products manufacturing,Manufacturing & Construction,2014,,354360.375,2254.919921875,222,0.944607138633728,0.02317122370004654,0.5235480070114136
3221,"Pulp, paper and paperboard manufacturing",Manufacturing & Construction,2014,,2154889,5630.2001953125,32,3.4435536861419678,0.08344743400812149,0.40502065420150757
3222,Paperboard and paper products manufacturing,Manufacturing & Construction,2014,,3279065,11357.7802734375,180,2.4534225463867188,0.08904758840799332,0.40873801708221436
3231,Printing and related industries,Manufacturing & Construction,2014,,2574356.25,8407.4306640625,432,1.5554397106170654,0.12189503759145737,0.43513208627700806
3241,Manufacturing of products derived from petroleum and coal,Manufacturing & Construction,2014,,445072.5625,1533.4000244140625,71,1.31679105758667,-0.006301652640104294,0.593690037727356
3251,Basic chemical products manufacturing,Manufacturing & Construction,2014,,1045088.8125,2600.289794921875,76,1.9139049053192139,0.05697324126958847,0.3301107883453369
3252,"Synthetic resins and rubbers, and chemical fibers manufacturing",Manufacturing & Construction,2014,,680269.8125,1926.8699951171875,56,2.6593568325042725,0.06780170649290085,0.4505348205566406
3253,"Fertilizers, pesticides and other agrochemical products manufacturing",Manufacturing & Construction,2014,,188015.546875,601.8699951171875,13,1.4769082069396973,0.005321587901562452,0.5997170209884644
3254,Pharmaceutical products manufacturing,Manufacturing & Construction,2014,,6134835,11209.6298828125,68,2.637068271636963,0.06130233407020569,0.31041276454925537
3255,"Paints, coatings, and adhesives manufacturing",Manufacturing & Construction,2014,,1482377.5,3557.25,99,2.973478078842163,0.14524763822555542,0.49536561965942383
3256,"Soaps, cleaners and toilet preparations manufacturing",Manufacturing & Construction,2014,,6597184.5,9870.4501953125,105,3.6128742694854736,0.04475460201501846,0.2317402958869934
3259,Other chemical products manufacturing,Manufacturing & Construction,2014,,2215447,4565.6201171875,134,2.7243778705596924,0.07404438406229019,0.28200197219848633
3261,Plastic products manufacturing,Manufacturing & Construction,2014,,8096016.5,28762.380859375,593,2.4591777324676514,0.1026565432548523,0.36978447437286377
3262,Rubber products manufacturing,Manufacturing & Construction,2014,,987906.75,3487.52001953125,90,2.066842555999756,0.09326747059822083,0.3345681428909302
3271,Manufacturing of products based on clays and refractory minerals,Manufacturing & Construction,2014,,106739.265625,630.1499633789062,45,0.46429669857025146,0.05601144954562187,0.38957923650741577
3272,Glass and glass products manufacturing,Manufacturing & Construction,2014,,1313448.875,3157.5,36,2.419532060623169,0.0708334669470787,0.4657236933708191
3273,Cement and concrete products manufacturing,Manufacturing & Construction,2014,,777678.5,2130.969970703125,71,1.1743181943893433,0.0047049084678292274,0.5262037515640259
3274,"Lime, gypsum and gypsum products manufacturing",Manufacturing & Construction,2014,,75486.546875,235.6800079345703,6,0.7098939418792725,0.031773678958415985,0.4833487272262573
3279,Other nonmetallic mineral products manufacturing,Manufacturing & Construction,2014,,494997.65625,1172.3900146484375,40,2.162135362625122,0.019795875996351242,0.4757038950920105
3311,Iron and steel basic industry,Manufacturing & Construction,2014,,253676.921875,767.4000244140625,19,0.5635796189308167,0.10243440419435501,0.6187978982925415
3312,Iron and steel products manufacturing,Manufacturing & Construction,2014,,1308792.25,3853.2099609375,141,1.2427326440811157,0.0978429839015007,0.47470831871032715
3313,Aluminum basic industry,Manufacturing & Construction,2014,,533577.1875,1670.800048828125,44,3.336367607116699,0.09590310603380203,0.3959397077560425
3314,"Nonferrous metal industry, except aluminum",Manufacturing & Construction,2014,,504097,1637.25,27,2.18432879447937,0.09066519141197205,0.9035638570785522
3315,Metal parts molding by casting,Manufacturing & Construction,2014,,719734.375,2371.97998046875,141,1.3992363214492798,0.0449407584965229,0.45379185676574707
3321,Forged and stamped metal products manufacturing,Manufacturing & Construction,2014,,219452.109375,1350.489990234375,135,1.2200268507003784,0.11370770633220673,0.33543771505355835
3322,Nonpowered hand tools and metal kitchen utensils manufacturing,Manufacturing & Construction,2014,,50367.76953125,284.92999267578125,16,2.175934076309204,0.0722760558128357,0.5447503328323364
3323,Metal structures and iron works products manufacturing,Manufacturing & Construction,2014,,1111234.875,6062.47021484375,422,1.7058719396591187,0.028044812381267548,0.36941200494766235
3324,"Boilers, tanks and metal containers manufacturing",Manufacturing & Construction,2014,,573801.875,1584.780029296875,34,2.780613422393799,0.05057409778237343,0.3574656844139099
3325,Metal fittings and locks manufacturing,Manufacturing & Construction,2014,,161550.953125,1139.949951171875,121,1.1746670007705688,0.018764641135931015,0.4586784839630127
3326,"Wire, wire products and springs manufacturing",Manufacturing & Construction,2014,,208111.765625,745.260009765625,37,1.5663502216339111,0.11092663556337357,0.46261173486709595
3327,Metal parts machining and screws manufacturing,Manufacturing & Construction,2014,,234619.15625,1296.760009765625,178,1.1410852670669556,0.08332201093435287,0.36171215772628784
3328,Metal coating and finishings,Manufacturing & Construction,2014,,62620.9296875,309.54998779296875,35,0.8492435812950134,0.1157820075750351,0.43920618295669556
3329,Other metal products manufacturing,Manufacturing & Construction,2014,,7514694.5,24413.83984375,627,1.0887222290039062,0.11367690563201904,0.5134686231613159
3331,"Agricultural, construction and extractive industry machinery and equipment manufacturing",Manufacturing & Construction,2014,,8040.35009765625,52.27000045776367,11,0.18294334411621094,-0.007445659954100847,0.3168860673904419
3332,"Industrial machinery and equipment manufacturing, except metalworking",Manufacturing & Construction,2014,,1051219,3068.909912109375,169,0.7591577768325806,0.1335037350654602,0.5132396817207336
3333,Commercial and service industry machinery and equipment manufacturing,Manufacturing & Construction,2014,,194656.953125,799.2100219726562,32,1.295247197151184,0.07596448808908463,0.501183032989502
3334,"Air conditioning, heating, and industrial and commercial refrigeration equipment manufacturing",Manufacturing & Construction,2014,,443989.90625,1357.4200439453125,66,0.8169559240341187,0.10007544606924057,0.501274824142456
3335,Metalworking industry machinery and equipment manufacturing,Manufacturing & Construction,2014,,53706.78125,281.260009765625,39,1.43022882938385,0.06943196058273315,0.3889814019203186
3336,"Internal combustion engines, turbines and power transmissions manufacturing",Manufacturing & Construction,2014,,79615.625,278.70001220703125,13,0.50055330991745,0.22260528802871704,0.5198884010314941
3339,Other general purpose machinery and equipment manufacturing,Manufacturing & Construction,2014,,1161947.5,3675.97998046875,233,0.8591068387031555,0.09970840811729431,0.46243345737457275
3341,Computer and peripheral equipment manufacturing,Manufacturing & Construction,2014,,0,0,0,0,0.177287757396698,0.8409460783004761
3342,Communications equipment manufacturing,Manufacturing & Construction,2014,,251778.125,1017.9099731445312,14,0.2593052387237549,0.16326454281806946,0.6592552661895752
3343,Audio and video equipment manufacturing,Manufacturing & Construction,2014,,0,0,0,0,0.3315371870994568,0.812136709690094
3344,Electronic components manufacturing,Manufacturing & Construction,2014,,156454.34375,499.9000244140625,8,0.14918723702430725,0.17839589715003967,0.6474173069000244
3345,"Manufacturing of measuring, control, navigation instruments and electronic medical equipment manufacturing",Manufacturing & Construction,2014,,7240.83984375,48.18000030517578,7,0.1824595183134079,0.11720190942287445,0.9013919234275818
3346,Manufacturing and reproducing magnetic and optical media,Manufacturing & Construction,2014,,9107.060546875,32.2400016784668,4,2.8917689323425293,0.09225542098283768,0.5993708372116089
3351,Lighting accessories manufacturing,Manufacturing & Construction,2014,,19856.30078125,101.96000671386719,9,0.8187718987464905,0.15438345074653625,0.8498756885528564
3352,Household electrical appliances manufacturing,Manufacturing & Construction,2014,,691542.6875,1356.0899658203125,8,0.6041550636291504,0.17211301624774933,0.5220296382904053
3353,Electric power generation and distribution equipment manufacturing,Manufacturing & Construction,2014,,726912.25,2219.68994140625,52,0.7363886833190918,0.16332866251468658,0.5294675827026367
3359,Other electrical equipment and accessories manufacturing,Manufacturing & Construction,2014,,889097.5625,3240.93994140625,74,0.31209567189216614,0.10504502058029175,0.6744347810745239
3361,Automobiles and trucks manufacturing,Manufacturing & Construction,2014,,7220143,9990.48046875,23,1.4973866939544678,0.13971836864948273,0.5899803638458252
3362,Motor vehicle bodies and trailers manufacturing,Manufacturing & Construction,2014,,672434.3125,2288.469970703125,49,2.442246675491333,0.028534559532999992,0.2636696696281433
3363,Motor vehicle parts manufacturing,Manufacturing & Construction,2014,,7347962,19146.189453125,123,0.6560485363006592,0.08278793841600418,0.4580115079879761
3364,Aerospace equipment manufacturing,Manufacturing & Construction,2014,,226,14.890000343322754,1,0.06922585517168045,0.16198144853115082,0.7701547145843506
3365,Railroad equipment manufacturing,Manufacturing & Construction,2014,,150182.53125,261.57000732421875,5,0.3822951316833496,0.08279072493314743,0.9297559857368469
3366,Ship and boat manufacturing,Manufacturing & Construction,2014,,0,0,0,0,-0.0275568887591362,0.9050037860870361
3369,Other transportation equipment manufacturing,Manufacturing & Construction,2014,,9474.9208984375,67.86000061035156,11,0.36287879943847656,0.07678971439599991,0.6469012498855591
3371,"Furniture manufacturing, except office furniture and shelving",Manufacturing & Construction,2014,,887892.5,4517.93994140625,179,1.4886767864227295,0.036988068372011185,0.3749605417251587
3372,Office furniture and shelving manufacturing,Manufacturing & Construction,2014,,202496.59375,1001.489990234375,46,1.3415457010269165,0.0724019706249237,0.42167192697525024
3379,"Mattresses, blinds and curtain rods manufacturing",Manufacturing & Construction,2014,,444912.28125,1450.6400146484375,24,4.022119045257568,0.12933394312858582,0.3946806788444519
